content,clean_final,pred_topic
Gamenya seru banget rarity gachanya lebih baik daripada genshin menurut gua soalnya di game ini gua sangat hoki ketimbang di genshin,rarity gachanya genshin hoki ketimbang genshin,12
Game terbaik,baik,20
konten konten end game sekarang yang semakin sulit disertai dengan musuh di updatean sekarang yang semakin kuat dan farming relic yang sangat sulit untuk mendapatkan substat yang bagus menjadikan saya semakin yakin untuk memberikan penilaian buruk pada honkai Star rail,konten konten end sulit serta musuh updatean kuat farming relic sulit substat jadi nilai buruk honkai star rail,0
Game yg sangat menyenangkan.. bikin ketagihan,senang tagih,13
Wussshhh Mengerikan,wussshhh keri,4
Mantep sih ini 👍 Turn base favorit setelah Final Fantasy & Shin megami tensei,turn base favorit final fantasy shin megami tensei,12
gamenya sangat bagus dan saya puas memainkannya bintang ⭐⭐⭐⭐⭐,puas main bintang,13
"game nya menarik, story bagus(ngatuk dikit gpp lah) buruan tambah world baru!!! Build karakter lama njya lag",tarik story ngatuk dikit gpp buru world build karakter njya lag,-1
lumayan,lumayan,-1
Sukaaaa bgtt semua game hoyovers gak ngecewain!!! turn-based,sukaaaa hoyovers ngecewain turn based,-1
Kelamaan dialog tidak ada skip,dialog skip,-1
"game santai ga perlu kompe, enak buat dimainkan di waktu libur. lag",santai kompe enak main libur lag,-1
"Overall bagus sih,Dari segi Gameplay Turn based Asik juga lah,Visual effect nya aku suka keren bgt,Alur story Juga suka tapi masalahnya kadang itu animasinya suka patah patah dan lag karena Renderingnya kegedean size nya kyk Ulti Jing Yuan suka nge lag untuk dev tolong diperbaiki lgi untuk kedepannya",overall segi turn based asik visual effect suka alur story suka kadang animasi suka patah patah lag renderingnya gede size ulti jing yuan suka nge lag dev baik depan,0
"Selalu eror ketika ingin masuk login kedalam game, kenapa setiap masuk game selalu harus merestart ulang game dari awal baru kereta dari screen loading game merespon, padahal wifi dan data seluler saya lancar... Bahkan untuk masuk game genshin dan yang lainnya pun tidak ada masalah",eror masuk login dalam masuk merestart ulang kereta screen loading merespon wifi data seluler lancar masuk genshin,-1
Im Simp,im simp,-1
"very good game. starting from character design, storyline, and very interesting events. I hope this game will always be better. :)",starting character design storyline interesting events hope always better,1
Dari grafik sama story udh bagus si... Tapi kadang suka ada masalah waktu login kaya eror,grafik story kadang suka login kaya eror,-1
Perfect,perfect,27
power creepnya uda terlalu parah dan ga normal. kita udh gabisa pake karakter yg kita suka dan harus gacha karakter yg baru itupun juga nanti cuma bertahan bbrpa patch aja,power creepnya uda parah normal gabisa pake karakter suka gacha karakter itu tahan bbrpa patch,-1
Akhirnya yang di tunggu tunggu,tunggu tunggu,-1
"Servernya penuh jadi nga bisa login, developer mohon solusi secepatnya",servernya penuh nga login developer solusi cepat,-1
"Looking forward to the next update, but please treat each character fairly, Hoyo.",looking forward next update treat character fairly hoyo,1
no komen bagus intinya,komen inti,-1
Waifu nya banyak,waifu,-1
good story turn-based,story turn based,16
keren bangettt turn-based,bangettt turn based,-1
"Tolong diperbaiki systemnya, masak sering kena too many request, sama risk, gamenya bagus, tetapi sejak beralih ke hoyoverse banyak masalah, masih bagus waktu masih Mihoyo",baik systemnya masak kena many request risk alih mihoyo,-1
Variabel baru story: text hitam layar putih. Plis kasih drip marketing baru 4* karakter banner,variabel story text hitam layar putih drip marketing karakter banner,19
"Game Penuh Bansos,",penuh bansos,9
BALDE BOTAK gacha,balde botak gacha,-1
Semoga Blade pulang,moga blade pulang,7
baru pertama kali gacha langsung dapet ampas. update,kali gacha langsung ampas update,-1
Kasih bintang 5 supaya gk di kasih yanqing 😂,bintang yanqing,-1
tolong tambah fitur skip,fitur skip,10
game ngandelin buff ketimbang strategi,ngandelin buff ketimbang strategi,-1
Feixiao gw kok elementnya ice ya? pathya udh sama padahal,feixiao elementnya ice pathya,3
Bansos ny banyakin lagi dong hoyo,bansos banyak hoyo,-1
"Ini game udh bagus, Tolong Di Perbaiki Lagi Fitur SuaraNya , ketika Suara Di Kecil Ada Perbedaan Nya , Pas Di Suara Biasa Sama Suara Pas Cutscene Itu Perbedaan SuaraNya Jauh",baik fitur suara suara beda suara suara cutscene beda suara,-1
Menghabiskan kuota,habis kuota,13
"Untuk keseluruhan games nya sudah bagus dari segi grafik, control, dan cerita tetapi masih ad beberapa bug yang sangat menganggu seperti setelah dari pengaturan tiba"" background layarnya putih semua dan harus restar games baru kembali seperti semula, mohon untuk developer untuk mengatasi bug ini 🙏",games segi grafik control cerita ad bug menganggu atur background layar putih restar games developer atas bug,-1
lgi update di laptop udh kemakan 10gb malah ngulang dari awal lgi ajg ajg,update laptop makan gb ngulang ajg ajg,-1
Hebat,hebat,-1
"Device lebih cepat panas ketimbang genshin, tolong di fix kedepannya",device cepat panas ketimbang genshin fix depan,-1
"I hope version 2.6 will be available in a few days, I can't wait for this.",hope version available days wait,1
"Overral bagus gamennya, banyak waifunya😍😋, aku cinta kafka😍🥰😋",overral gamennya waifunya cinta kafka,3
"stop the hp inflation, i swear",stop hp inflation swear,31
"Ak suka, cuma kalau sudah end game rada suntuk/bosan, apalagi kalau sudah jadi buildnya, oleh karena itu saya berharap kedepannya dibuat event yang banyak dan bikin menarik perhatian, sehingga player"" old dari obt (seperti saya) tidak suntuk/bosan, jujur saya dulu sering banget main HSR di laptop, karena sudah end game jadi malas on laptop, larinya ke hp terus, dan itupun jarang login karena bbrpa faktor diatas, semoga ulasan saya dibaca Dev, terimakasih 🙏",suka end rada suntuk bosan buildnya harap depan event tarik perhati player old obt suntuk bosan jujur hsr laptop end malas laptop lari hp itu jarang login bbrpa faktor atas moga ulas baca dev,0
"Game yang bagus, untuk kedepannya Karakter harus diberi Skin atau ada penjualan Skin untuk karakter, biar lebih seru dan berbeda. Trimakasih",depan karakter skin jual skin karakter biar beda,-1
game nya bagus dan sangat memuaskan termasuk aniv nya saya main dari awal rilis selalu memainkan game ini dimana dana kapan pun karena game ini sangat seru tidak perlu berfikir terlalu keras dan relax berjaya lah Hoyovers lag,muas aniv rilis main mana dana berfikir keras relax jaya hoyovers lag,-1
"Kok sekarang hsr pas ganti email itu selalu ada tulisan ""anda terlalu lama berada di halaman login ini, silahkan kembali lagi"", padahal waktu aku ganti email sebelumnya, gk kyk gini, mohon kepada hoyoverse untuk memperbaiki halaman login, Terima kasih",hsr ganti email tulis halaman login silah ganti email gin baik halaman login,2
Game gacor,gacor,6
I love this game so much (seriously) it's so fun with a bunch of new maps that you could explore and the lore is crazy! and super good!!,much seriously fun bunch new maps could explore lore crazy super,1
game terbaik! setelah ml dihatikuu baguss ckliee seerruuuwww,baik ml dihatikuu baguss ckliee seerruuuwww,15
thanks bansosnya🙏🙏 Joss gandozz...,bansosnya joss gandozz,-1
"tolong buat tombol skip story, saya ga terlalu tertarik dengan story nya",tombol skip story tarik story,10
bagus bgt power crep nya gak kerasa karna saya gak skill issue kayak orang orang fomo turn-based,power crep rasa karna skill issue orang orang fomo turn based,-1
developer tolong bikin mode lawan player lain gacha,developer mode lawan player gacha,-1
"Gameplay nya bagus tapi masih kurang di bagian segi grafik terlalu berat sampai frame drop hp ku,terus juga jaringan/ping di server asia jelek banget,palingan ping yang paling bagus cuma warna kuning sekitar 128ms,semoga diperbaiki lagi yah Hoyoverse.Sehat-sehat game bayk:D",segi grafik berat frame drop hp ku jaring ping server asia jelek paling ping warna kuning ms moga baik yah bayk,-1
Terlalu bagus si dlu mana yang bilang game nya paling cuma bertahan berapa hari gabisa nyaingin geshin impact,bilang tahan gabisa nyaingin geshin impact,14
"Banyak bansos, gak kayak sebelah",bansos belah,9
game bagus.ramah F2P kalau pinter nabung kalau semua banner di libas ya hoki hokian aja,ramah f p pinter nabung banner libas hoki hoki,-1
"Very good game, both in story and visuals. Thank you for creating this game!!! Hopefully it will always develop in a good direction!!",story visuals creating hopefully always develop direction,1
"Admin, tolong tambahkan fitur untuk mengganti karakter Calius menjadi Stelle atau sebalik-nya pada saat sudah memilih, saya akan membayar dengan jade atau uang asli demi fitur tersebut pity",admin tambah fitur ganti karakter calius stelle balik pilih bayar jade uang asli fitur pity,-1
"Gilaa ini game updatenya sampe makan hati, berlapis lapis datanya ampu dah",gilaa updatenya sampe makan hati lap lapis data ampu,-1
Permainan ini sangat bagus,main,-1
Seru si tapi storynya kurang panjang aja,cerita,-1
Saya senang memainkan game ini 😊,senang main,13
"Grafik gamenya bagus sekali... Pengan main tapi hp gak mampu karna sudah ada genshin. Kalau sudah bisa download, nanti pasti aku download karna game ini memang keren... Karakter-karakternya cakep-cakep, gameplaynya gak jauh beda ama genshin (bedanya saat bertarung saja), dunia-dunia dalam gamenya juga keren (kebetulan aku juga suka luar angkasa), dan pokoknya masih banyak deh yang membuat kalian harus download game ini. Dijamin puas deh... 😆😆 pity",grafik kan hp karna genshin download download karna karakter karakter cakep cakep gameplaynya beda ama genshin beda tarung dunia dunia suka angkasa pokok deh download jamin puas deh pity,-1
saya suka bermain game Honkai: Star Rail,suka main honkai star rail,12
"Semoga update kedepannya,storynya jadi lebih seru,dan tolong diperbaiki saat memulai game,kadang menunggu masuknya sangat lama",moga update depan cerita baik kadang tunggu masuk,7
Game nya bagus cuma gacha nya doang yg ampas,gacha doang ampas,29
baddd,baddd,-1
Game ngantuk,ngantuk,13
"oke, sejauh ini lore dan cutscene bagus, paling cuma minus di peforma aja bagi yang device gak kuat, tapi itu juga bukan urusan developer 😂. Untuk skill, desain dan talent karakter udah bagus semua😊. Dan bahkan, bisa dibilang ini adalah salah satu game terbaik yang ada di Multi Platform, terutama game yang masih support platform tingkat menengah.",lore cutscene minus forma device kuat urus developer skill desain talent karakter bilang salah baik multi platform support platform tingkat tengah,0
"mulai bagus sih, cuma masih agak kurang penghematan penyimpanan aja. Aku takutnya banyak yg pensi karena hal ini. Tapi ini game bagus sih.",hemat simpan takut pensi,-1
"Saya terkena ""bug too many request""/terlalu banyak permintaan tolong di tanggapi 🙏🙏🙏",kena bug many request minta tanggap,-1
"Dear developer🙏🏻, saya mau komplain tentang perihal masalah stuck saat log in kedalam game😗. Game hanya bisa dimainkan saat pertama kali setelah selesai mendownload data🙂, setelah itu hanya stuck saja saat mau masuk kedalam game😐. Padahal jaringan masih ok untuk bermain permainan lainnya🤔",dear developer komplain perihal stuck log dalam main kali selesai mendownload data stuck masuk dalam jaring main main,2
Recommended,recommended,-1
Overall bagus cuma masih ada kendala saat lagi ngerecord ada efek yg bikin epilepsi,overall kendala ngerecord efek epilepsi,-1
"Kok saya gagal logging mulu 🤔,padahal sinyal dah bagus dan gak nge-lag kok bisa ya?",gagal logging mulu sinyal nge lag,2
Tolong tambahkan fitur menikah dengan karakter in game,tambah fitur meni karakter,10
"Terlalu besar, handphone saya tidak cukup kuat",handphone kuat,-1
"Game Ini Bagus, Tidak Akan Diriku Membiarkan Karbit-Karbit Sotoy, Alay, Fomo Merating Jelek Hanya Karena FITUR yang Jelas-Jelas Bagus.",diri biar karbit karbit sotoy alay fomo merating jelek fitur,14
Bagus update,update,5
sangat baguss gamenya,baguss,15
Mantap update,update,5
gamenya bagus banget. banyak bansos,bansos,9
udh bgus sih,bgus,-1
Mohon maaf saya ingin menyampaikan masalah saya terkait game ini.. saya sudah mencoba login sejak server di buka tetapi terus mendapatkan error 1001_2 tidak bisa login. Mohon untuk developer segera di perbaiki jika ada masalah.. karena sampai detik ini saya terus mendapatkan error yang sama. Saya sedikit kecewa karena saya sudah menunggu lama game ini rilis..🙏,maaf kait coba login server buka error login developer baik detik error kecewa tunggu rilis,2
Plis lah Mihoyo kalo gacha kasih low pity,mihoyo gacha low pity,3
Farming relics selalu ampas,farming relics ampas,1
"Grafik super keren Alur ceritanya bagus, pokoknya best",grafik super alur cerita pokok,19
Story nya bagus,story,-1
Good game and good reward imo,reward imo,-1
Sampah,sampah,-1
"Server lagi error kah..udah beberapa hari tidak bisa masuk game"" login error harap coba lagi kode error:1001-1""...begitu terus",server error kah masuk login error harap coba kode error,2
"no pity sistem, game ampas, sdh tdk pernah beruntung di semua game tambah no pity gacha char lagi GG",pity sistem ampas sdh untung pity gacha char,-1
Stuck in loading screen turn-based,stuck loading screen turn based,-1
Banyak powercreep minimal buff karakter lama kek,powercreep minimal buff karakter,8
Sudah beberapa bulan main nih game dan masih enjoy walau hapus dan download lagi. pendapatan di game ini cukup lumayan dari pada genshin. tapi tolong untuk event nostalgia yang udah lama itu dihapus aja biar bisa hemat memori atau gak event nya masih bisa di jalanin dan masih bisa dapet hadiah dari event nostalgia jadinya ga cuma pajangan doang.,nih enjoy hapus download dapat lumayan genshin event nostalgia hapus biar hemat memori event jalanin hadiah event nostalgia pajang doang,-1
love you mihoyo😘😘😘,mihoyo,20
"Game yang bagus (dari segi desain karakter, latar tempat, story dan event) sudah bermain 1 tahun diawal bermain serasa mudah walau pernah uninstal karena pemahaman game saya buruk. akhirnya setelah 1 bulan gk main buat rindu download lagiXD btw saya awal download karena desain logo game marcht 7th 😁 bro hoyo kapan marcht 7th kembali sadar guw kangen yapping dia (╥﹏╥)",segi desain karakter latar story event main awal main serasa mudah uninstal paham buruk rindu download lagixd btw download desain logo marcht th bro hoyo marcht th sadar guw kangen yapping,0
