content,clean_final,pred_topic
males ahh gk dapat aventurine,males ahh aventurine,0
"Apakah akan ada fitur PVP Antar teman, hal ini sangat di nanti para pemain termasuk saya",fitur pvp teman main,29
Sigma pity,sigma pity,24
Terimakasih e3 firefly nya hoyoverse😍 update,e firefly update,9
"Gamenya bagus, apalagi dari segi grafik, tapi kurang di battle nya, coba dimiripin ama genshin atau nggak ubah gaya battle nya pasti bagus, untuk sekarang bintang 3 dulu gacha",segi grafik battle coba dimiripin ama genshin ubah gaya battle bintang gacha,-1
Tolong dong hoyoverse cara bettle nya di ganti agar seperti game genshin impact sya tidak suka sistem bettle nya bergantian seperti itu tolong di balas turn-based,bettle ganti genshin impact suka sistem bettle ganti balas turn based,-1
Gils sih nih game but data doank 7 gb buset buset,gils nih data doank gb buset buset,0
"Game nya seru banget dan saya sangat suka (setelah genshin), apalagi dengan grafis dan pemandangan yang dimanjakan, tapi karena ada kendala dari perangkat ponsel yang kurang mendukung menyebabkan masalah seperti beberapa pemandangan di dalam game berwarna hitam [air pada map baru, monumen di berblog, kamar dan heng] dan pengaturan refleksi jika ditingkatkan hanya menampakan putih cahaya. banner",suka genshin grafis pandang manja kendala perangkat ponsel dukung sebab pandang warna hitam air map monumen blog kamar heng atur refleksi tingkat tampak putih cahaya banner,-1
Gamenya keren dan desain gambarnya bagus.... Pokoknya menarik,desain gambar pokok tarik,11
Plis kasih gw silverwolf dong,silverwolf,-1
"Game nya sangat bagus, apalagi style battlenya, saya suka banget sama game turn based. Cuma tolong dari segi build karakter lebih dipermudah, soalnya selalu kehabisan sumber daya, membuat karakter semakin lama untuk dimaksimalkan, akibatnya? ketika lawan story boss malah stuck pas lawan bossnya, mengakibatkan kita para player harus berhenti main story terlebih dahulu, itu sangat mengganggu, apalagi hoyo itu studio game game story, masa game story tapi gabisa lanjutin story sementara karena boss",style battlenya suka turn based segi build karakter mudah habis sumber daya karakter maksimal akibat lawan story boss stuck lawan bossnya akibat player henti story ganggu hoyo studio story story gabisa lanjut story boss,1
best game ever,ever,13
"Sumpah game nya sih bagus bagus gameplay nya juga menarik tetapi kenapa pity saat gacha selalu hard kadang juga malah lebih besar dadi yang di tukiskan,contoh: dijamin mendapatkan hero b5 dalam 90 puul tetapi saya dapat b5 di 98 pull, tolong di petbaiki pity nya biar mudah memperhitungkan untuk mendapatkan char b5 pity",sumpah tarik pity gacha hard kadang dadi tukiskan contoh jamin hero b puul b pull petbaiki pity biar mudah hitung char b pity,12
"game bayi, sangat mudah dimainkan untuk orang yang skill issue",bayi mudah main orang skill issue,-1
kekurangan hanya kadang kadang tidak bisa login dan sekarang saya mengalaminya lagi layar full hitam di tunggu 10m ga muncul muncul layar tetap hitam ga bisa login,kurang kadang kadang login alam layar full hitam tunggu muncul muncul layar hitam login,-1
bagus bft,bft,25
"I like this HSR game, although it's a shame that I used my savings to gacha the character and it turns out that she can't handle the late game, because the damage she produces is not good, the character is kafka and others, but yeah i still love your game thx hoyo, sure i kinda sad thats happen, but i get why ITS happen, keep the work Hoyo",hsr although shame used savings gacha character turns handle late damage produces character kafka others yeah still hoyo sure kinda sad thats happen get happen keep work hoyo,4
ko loading eror trus y?,ko loading eror,0
Bagus lag,lag,3
"Tolol kali lah , baru pertama download langsung update ? Aneh kali , harus nya download tuh langsung update terbaru bukan harus update lgi memang kocak",tolol kali download langsung update aneh kali download tuh langsung update baru update kocak,26
INI BUKAN MAIN GAME TAPI NONTON KEBANYAKAN BACOT NYA DARI PADA EXPLORE GAME NYA,nonton banyak bicara explore,-1
"Yah sayang sekali,baru rilis peforma gamenya kurang baik, jaringan selalu merah, paling bagus pun kuning jaringan nya,tapi okelah grafis nya keren,tidak terlalu kecewa,saya menunggu rilis nya game ini berbulan² min jadi tolong segera benahi masalah ping tinggi didalam game nya",yah sayang rilis forma jaring merah kuning jaring grafis kecewa tunggu rilis bulan benah ping dalam,1
NGEEENTOOOOOOOT,ngeeentooooooot,7
"Mantap, banyak dapet kristal gratis. Terus hadiah nya banyak. Makasih muihoyo gw dapet 7 karakter 5star dalam 2 hari cuma modal 30-40an tiket emas 😍😍😍😍😍",kristal gratis hadiah muihoyo karakter star modal tiket emas,-1
ADUUH SEMOGA SESUAI EKSPEKTASII >< turn-based,aduuh moga sesuai ekspektasii turn based,-1
Gameplay is good but too much dialog. Need skip button,much dialog need skip button,29
aku memulai bermain saat game ini saat bejalan di 2.5 sampai sekarang story amphoreus banyak improve kelebih bagus menurut ku . tapi aku tak memahami mengapa bayang yang berpendapat sebaliknya,main bejalan story amphoreus improve lebih ku paham bayang dapat,-1
Kenapa game ny ngefrem ya gacha,ngefrem gacha,15
"Chara b4 mana??? kok rilis B5 trus, mana powercreep lgi. males bgt main game ky gni",chara b rilis b powercreep males ky gni,12
Pas cutscene pasti lag.semoga bisa di optimalkan gacha,cutscene lag moga optimal gacha,-1
Stage barunya kapan? pity,stage baru pity,2
"Untuk event sama gratisan nya gak pelitt beda sama sebelah hehe tapi tolong dong perbaiki bug dan loading lama banget dan forse close tiba"" saat main:/ turn-based",event gratis pelitt beda belah hehe baik bug loading forse close turn based,-1
Mengunduh sumber datanya lama tolong di cepetin lagi,unduh sumber data cepetin,-1
"Untuk player yang ""loadingnya lama padahal sinyal bagus"" ""Fc terus abis update"" ""download data lagi abis pra-unduh update"" ingat! dalam game setelah update pasti ada hal yang baru misalkan Event dan kawan²nya yang perlu diunduh. Nah untuk masalah Fc setelah update itu masalah di Device kalian sendiri, karena game setelah update versi otomatis size yang diperlukan semakin banyak dan penggunaan RAM mungkin saja bertambah, bicara soal grafik didalam game HSR itu bagus. Semoga membantu.",player loadingnya sinyal fc abis update download data abis pra unduh update update event kawan unduh fc update device update versi otomatis size guna ram tambah bicara grafik dalam hsr moga bantu,-1
"The closest thing to a legit JRPG on mobile, I've never had this much fun playing a turn based games on my Android device, amazing character design, decent storyline and being a lucksack so far makes the experience even more fun, here's for a bright future",closest thing legit jrpg mobile never much fun playing turn based games android device amazing character design decent storyline lucksack far makes experience even fun bright future,4
"Woi hitam, ak harus dapat e1 Aventurine ya kimak awas aja kalau gak dapet. Udah gw kasih bintang 5 nih.",woi hitam e aventurine kimak awas bintang nih,-1
"bagus banget, aku suka karakter nya!",suka karakter,22
always love this and always will gacha,always always gacha,15
I just love how they giving us so many bansos 😋 lag,giving us many bansos lag,8
"Wort it banget buat dimainin, coba deh kalian download pasti auto ketagihan maenin nya. Banyak berbagai misi, event, dsb. Gacha nya juga lumayan wangy, character dan animasi skill yang sugoi! Bermain peran yang membuat pemainnya terhibur dan merasa dirinya seperti MC di dunia tsb. Recommended deh buat kalian yang mau download ini game tapi jgn lupa juga buat istirahat... Oh iya satu lagi di game ini kalian juga dapat berpetualang diberbagai macam dunia, seru bukan? Tunggu apa lagi ayo mulai!",wort dimainin coba deh download auto tagih maenin misi event dsb gacha lumayan wangy character animasi skill sugoi main peran main hibur mc dunia tsb recommended deh download lupa istirahat oh iya tualang bagai dunia tunggu ayo,1
Permainan ini bagus dan cocok untuk kalian yang sibuk bekerja atau kegiatan karena bisa auto mainnya. banner,main cocok sibuk giat auto main banner,-1
Gk perlu komen udh the best 👍💯 turn-based,komen turn based,10
sehat sehat Gim baik😍 update,update,9
Love this game very much,much,21
Herta ajg 👨‍🦽,herta ajg,24
"fitur skip story harus ada.. karna apa? sebagian pemain adalah para pekerja yang tidak mempunyai banyak waktu untuk bermain game dan hanya bisa menikmati gameplaynya saja, bukan berarti mereka tidak suka pada ceritanya tapi mereka lebih suka membahas cerita di komunitas,youTube,tiktok dll",fitur skip story karna main kerja main nikmat gameplaynya suka cerita suka bahas cerita komunitas youtube tiktok dll,-1
Wlewlewlewle,wlewlewlewle,-1
Bagus banget game nya! tpi kurang mode co op (multiplyer) jdi nya gabisa mabar :(,mode co op multiplyer gabisa mabar,0
Bagus coooyyyy!!!,coooyyyy,7
TERIMAKASIH HOYOVERSE AKU MENANG RATE OFF,menang rate,20
"kecewa kiana kaslana gak ada, masa cuma Kevin,welt, himeko,bronya,Raiden mei,silver wolf, dll. ada sedangkan kiana kaslana gak ada lah kocakkkk. seri honkai gak ada kiana kaslana.",kecewa kiana kaslana kevin welt himeko bronya raiden mei silver wolf dll kiana kaslana kocakkkk seri honkai kiana kaslana,8
bagus banget njrrr gw awal-awal main dri versi 1.4 iseng doang pas main ternyata seru juga!! desain karakternya juga bagus-bagus nyaa walaupun agak menyiksa mata nya hehe.. but no problem 👍 semangat terus nya player lain,njrrr dri versi iseng doang desain karakter nyaa siksa mata hehe problem player,-1
bosan update,bosan update,16
"hsr ini memiliki story yang cukup menarik untuk diikuti akan tetapi ada beberapa bagian side story yang kurang menarik, maka dari itu saya harap untuk disediakan fitur tombol skip dialog pada story untuk memberikan kepuasan pada player yang kurang suka pada side story dan tetap membuat player yang menikmati setiap storynya tidak terganggu. dan juga pada pemberian jumlah HP yang terlalu tinggi di beberapa konten end game seperti MOC, pure fiction, dan apocalyptic shadow juga menjadi kendala.",hsr milik story tarik ikut side story tarik harap sedia fitur tombol skip dialog story puas player suka side story player nikmat cerita ganggu beri hp konten end moc pure fiction apocalyptic shadow kendala,1
"Kami sayang hoyoverse, hoyoverse sayang kami 😍😍😍",sayang sayang,-1
"login error, code 1001_2",login error code,17
"Saya ngestuck di screen loading pas quest ""sudut pandang feixiao"" loading nya lama bgt ya,terus saya relog lagi tetap aja sama hasil nya loading lama,tolong di perbaiki",ngestuck screen loading quest sudut pandang feixiao loading relog hasil loading baik,-1
Jaringan erorr nggak bisa login banner,jaring erorr login banner,17
"woilah cik,MC ceweknya dikasih suami dong, masa lesbie sih wkwk",woilah cik mc cewek kasih suami lesbie wkwk,0
8 gb itu nyata,gb nyata,16
BLACK SCREEN RAIL,black screen rail,-1
"Masih ada bug di in game android version, seperti bug cahaya illahi pada kualitas refleksi rendah, sehingga beberapa tempat berwarna putih hingga tak nampak lagi objek nya, dan juga ada bug terbaru yaitu pas kita berada di space station Herta dan kita teleport ke kereta trailblazer ada cahaya putih yang nampak dari luar jendela dan menurut saya bug ini sangat mengganggu untuk player dengan device medium low end seperti saya.",bug android version bug cahaya illahi kualitas refleksi rendah warna putih nampak objek bug baru space station herta teleport kereta trailblazer cahaya putih nampak jendela bug ganggu player device medium low end,-1
"Grafik, story, model, sama fitur in-game bagus, yang terpenting murah hati",grafik story model fitur penting murah hati,11
Become unplayable with error 1001.3 after update ..... I even try everything . It suck,become unplayable error update even try everything,4
Terimakasih Hoyoverse. Terimakasih Honkai Star Rail. Game nya sangat bagus turn-based,honkai star rail turn based,8
Game nya bagus bisaenghasilkan diamond bagus banget,bisaenghasilkan diamond,-1
"Keren nih game nya ,story'nya bagus , visualisasi nya keren berasa lagi war di luar angkasa , eventnya ga terlalu sulit untuk di selesaikan,hp ku juga suport.. mantap dah",nih story visualisasi asa war angkasa eventnya sulit selesai hp ku suport,-1
Game santai dan bisa sambil kerja,santai kerja,16
"ABIS MAIN GENSHIN TERUS MAIN INI, GILAKKK SERUNYAA",abis genshin gilakkk serunyaa,-1
"Min ini gimana nih susah banget login katanya ""terlalu banyak percobaan,coba lagi nanti"" ah",gimana nih susah login coba coba ah,19
"Gamenya unikk bgt sama seru bgt! :D sejauh ini game mihoyo emg gapernah mengecewakan sih smuanya keren sm unik, kalo hsr agak semi open world gitu sih jadi ya meskipun terbatas agak leluasa ya sama ada chestnya juga trs char pada tjakep"" smua tolonggg tp yaa klo sistem gachanya emg ""agak"" boros ya trutama yg mainya f2p kyk aku dan di hsr aku blm dpet char b5 samsek :""(( smoga mihoyo memberkatiku seele yayaya 👍👍 (apdet setelah sekian lama...Alhamdulilah ordal hoyo menang rate off 8x selebew)",unikk mihoyo gapernah kecewa smuanya unik hsr semi open world gitu batas leluasa chestnya char tjakep tolonggg tp yaa sistem gachanya boros trutama mai f p hsr dpet char b samsek moga mihoyo berkat seele yayaya apdet sekian alhamdulilah ordal hoyo menang rate x selebew,12
Untuk segi grafik udah bagus tapi ketika saya pakai grafis kostumisasi ada bug grafik banner,segi grafik pakai grafis kostum bug grafik banner,11
kalah rate off 😁,kalah rate,-1
iklannya gini amat beda sama kakaknya banner,iklan gin beda kakak banner,0
"walaupun blm main ni game, gw udah tau kalau game ini seru, moga aja suatu saat gw bisa beli pc dan main game ini XD turn-based",tau beli pc xd turn based,-1
Gk bisa msk ke gamenya😢😢,msk,25
keren banget (tolong banner kafka),banner kafka,-1
"Keseluruhan dah bagus. Art style anime khas Hoyoverse banget. Musik mantap! Grindingnya bisa auto jadi mainnya santai, bisa ditinggal bentar entah masak atau ngurusin hal lain, cocok banget buat yg gak bisa stay terus di layar kayak aku. Cuman tolong eventnya jangan dibikin kayak genshin yg sekali-dua run langsung bisa kelar. Tolong bikin event yg bisa dipake buat farming dan kalau lawan musuh bisa drop item terus-terusan layaknya game grinding lainnya, ya mirip Simulated Universe game ini.",art style anime khas musik grindingnya auto main santai tinggal bentar masak ngurusin cocok stay layar cuman eventnya bikin genshin run langsung kelar event dipake farming lawan musuh drop item terus layak grinding simulated universe,-1
"game nya bagus, story nya dapet, sma karakter nya bagus²,minus kalo gacha karakter limit susah bener kaga dapet² tolong dipertimbangkan hoyoverse 🙏",story karakter minus gacha karakter limit susah bener timbang,18
"ini gmn sihh mau unduh data aja susah ""uduh data gagal. silahkan periksa jaringan"" perasaan jaringanku bagus-bagus aja lag",sihh unduh data susah uduh data gagal silah periksa jaring asa jaring lag,19
