content,clean_final
"Nice, perbanyak lagi event event menariknya",banyak event event tarik
Setiap download update luar jelek banget penggunaan sinyal dari gamennya,download update jelek guna sinyal gamennya
Game ya sih bagus bagus aja grafik ya hd tapi kalo ngasih misi ngak ngotak tiap misi harus melawan musuh yang ngak jelas masa tiap melawan musuh hidup lagi musuh ya..ya susah lah kalo ngalahin musuh ya..padahal lv sudah sama dengan musuh tetap aja kalah!! Sama ada lagi kalo ngelawan musu ni harus geliran giliran bikin emosi aja jadi tambah lama kaya gitu kadang suka ngak bisa demeg jadi susah kalo ngelawan musuh..aku ya aja baru main dah di kasih musuh yang gak ngotak.. TERMAKASIH!!,grafik hd misi pikir misi lawan musuh lawan musuh hidup musuh susah ngalahin musuh lv musuh kalah ngelawan musu gir gilir emosi kaya gitu kadang suka deg susah ngelawan musuh musuh pikir termakasih
Bagus pity,pity
Amazing,amazing
game nya seru kok Alhamdulillah gua gacha wangi trus,alhamdulillah gacha wangi
Gamenya sih bagus dan seru tpi klo bisa perluas lagi device untuk para HP yang dibawah spesifikasi gamenya,luas device hp bawah spesifikasi
"Gamenya sangat keren dan seru. Sayangnya masih belum mendukung untuk HP pas-pasan kebawah seperti HPku. Genshin yang ukurannya puluhan Giga dan tipe game open world aja udah mendukung untuk HPku, tapi game Turn based seperti ini tidak mendukung. Aku mengerti kalau ini masih game baru dan masih butuh pengembangan. Tapi kalau bisa pengembangan dan pengoptimalan masalah lag nya bisa dilakukan secepatnya karena game ini sangat seru gacha",sayang dukung hp pas bawah hpku genshin ukur puluh giga tipe open world dukung hpku turn based dukung erti butuh kembang kembang optimal lag cepat gacha
Game elek,elek
"So many bug in this game after new update, need to fix",many bug new update need fix
"game power creep, nyari uangnya dari char op lama kelamaan jd ampas, kalau terus gini malas bet ngelanjutin game sepi ini",power creep cari uang char op ampas gin malas bet lanjut sepi
Saya sebagai pemain yang baru bermain blm sampai 2 Minggu apa benar untuk kapasitas totalnya sampai 18gb? Dan setelah saya download full masalah dari pemutusan server dan sering keluar sendiri itu membuat saya gak nyaman bermain mohon developer dicek dan diperbaiki,main main minggu kapasitas total gb download full putus server nyaman main developer cek baik
Game bagus udah untuk segi grafik tapi kalo soal memory mendingan Jangan pernah mainin gua udah coba game nya ok tapi ini game bisa sampai 6gb lebih tolong lah kalo bikin game tuh jangan peduliin grafik doang memory gua aja hampir penuh developer tolong memory nya jangan dikasih terlalu banyak🥲🥲kalo grafik nya ga bagus kita gapapa kok asalkan memory ga sampai 1gb+,segi grafik memory mending mainin coba gb tuh peduliin grafik doang memory penuh developer memory kasih grafik gapapa memory gb
"INGAT, JANGAN MAIN GAME KODOK IMPEK, MAIN HSR AJA",kodok impek hsr
Pengalaman pertama yang buruk update,alam buruk update
"Game keren, grafik pun bagus pity",grafik pity
"Mengingatkan dengan permainan Persona dalam PS 1,2,3,4 dan 5. Santai dan menyenangkan. Kalau bisa ada moment keroyokan dan tidak hanya serangan/tindakan susulan. Rasanya kupang lengkap. Kalau bisa ada juga hidden element dan kalau non element sih sudah ada.",main persona ps santai senang moment keroyokan serang tindak susul kupang lengkap hidden element non element
game bagus dan menarik buat di mainkan update,tarik main update
Kafka mantap 😋😋😋😋😋😋🥰🥰🥰,kafka
"Perbaiki loading screen yang sering stuck, padahal jaringan lancar tapi suka ngestuck lag",baik loading screen stuck jaring lancar suka ngestuck lag
Bagus banget tapi malah hp gw gakuat memory nyaaa😫😫😫😫😫😫😫KAFKAAAA,hp gakuat memory nyaaa kafkaaaa
semoga dapet archeron gacha,moga archeron gacha
powercreep ajg,powercreep ajg
"game nya bagus, tapi login nya lama bgt",login
Cocok ditinggal jaga toko😋👍,cocok tinggal jaga toko
"Assalamualaikum mas Mihoyo, game nya Bagus bang. Terima kasih. Semoga Gw kerja di Mihoyo abis Naik Haji gacha",assalamualaikum mas mihoyo bang moga kerja mihoyo abis haji gacha
Saran dari saya untuk cutscene mending di import video in game jangan real time dari game. Karena Banyak hp yang gk kuat di bagian cutscene HSR,saran cutscene mending import video real time hp kuat cutscene hsr
Gamenya Bagus (-) nya di ceritanya banyak bet dialognya,cerita bet dialog
Kok loading nya lama banget ya gk masuk masuk ke game nya tolong diperbaiki,loading masuk masuk baik
Download data ni game lama banget😭😭,download data
"Semangat geme baik,moga selalu baik beri bansos dan pty gacha lansung ret on",bansos pty gacha lansung ret
Kalau bisa Yappingnya di kurang kurangin.,yappingnya rangin
GAME SAMPAH TOLOL banner,sampah tolol banner
singkat padat game ini bagus lag,singkat padat lag
Where is the 80x pull that in the ad? When I was just playing there were no tickets for gacha,x pull ad playing tickets gacha
Cewenya sok Iyah gaada cowo sigma update,cewenya sok iyah cowo sigma update
Di kasih ranting 3 dulu soalnya dowload data dalam game nya lama banget paket internet udah habis tapi tetap ngk bisa dan akhirnya gagal download,ranting dowload data paket internet habis gagal download
GIVE BACK FIREFLYY 😭😭,give back fireflyy
Seru turn-based,turn based
Bagus game nya grafik nya mantul karakter nya Bagus bagus pokoknya ga nyesel maen ni game 🤩,grafik mantul karakter pokok nyesel maen
Kurang optimal gamenya di beberapa cutscene ngecrash. Device poco x3,optimal cutscene ngecrash device poco x
"Game sangat bagus dan menarik, karena mengambil genre jadul tetapi dengan grafik yang keren, saya sangat mengapresiasinya.",tarik ambil genre jadul grafik apresiasi
Bagus game nya seru cuman loding screen nya agak lama turn-based,cuman loding screen turn based
Game baik pity,pity
game baguss,baguss
Bisa dapet diamon gratis,diamon gratis
good game strategi yg pernah aku main in,strategi
Grafik bagus animasinya pun bagus tapi KEBANYAKAN ANIMASI WO!!!!! 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,grafik animasi banyak animasi wo
lancar banget gw mainin nya padahal spek hp helio g95,lancar mainin spek hp hio
gak bisa login,login
"gamenya santai bangettt. buat kalian yg pada udah ngerasa tua gamau ambis2 bgt sama game tapi mau liat gameplay, apalagi karakter-karakter yg bagus, boleh langsung di download sj!!!!! plus translator bahasa game ini bener2 bagus dan santai dan lawak jadi buat kalian yg pada tua pada butuh hiburan sejenak bisa deh download. asli.",santai bangettt ngerasa tua gamau ambis lihat karakter karakter langsung download sj plus translator bahasa bener santai lawak tua butuh hibur deh download asli
Plis aku Nak dapet tribbe buat the herta dan semoga relicnya wangi AMIIN,nak tribbe herta moga relicnya wangi amiin
yey bansos Ruan Mei 🥰,yey bansos ruan mei
"Dri lore,grafik udh asik sih,cuma sayang ternyata turnbase",dri lore grafik asik sayang turnbase
mantapp turn-based,mantapp turn based
"Suka banget sama gamenya!!🥰 Alurnya menarik dan lengkap, gameplay-nya bagus, karakternya juga bagus, grafisnya sangat memanjakan mata😍 eventnya juga banyak. Overall baik sih, keren gamenya👍🏻 update",suka alur tarik lengkap karakter grafis manja mata eventnya overall update
"Genshin impact, Honkai impact.. dua2nya keren lah",genshin impact honkai impact
Hi ini kenapa aku baru saja download game ini kembali tapi account yg ku miliki tiba tiba saja hilang dan kembali ke awal permainan tolong di pertanggungjawaban kan soal ny akun itu udh banyak progres ny tapi hilang ketika aku mendownload game ny lagi gimana iki aku pen download patch baru doang knp harus ilang progres ku,hi download account ku milik hilang main pertanggungjawaban akun progres hilang mendownload gimana iki pen download patch doang ilang progres ku
"aku udah donlot datanya loh kok malah pas mau main lagi suruh donlot data lagi, mana lama banget donlot data nya",unduh data loh suruh unduh data unduh data
Best game so far lag,far lag
"i never win rate off in character wrap, why?",never win rate character wrap
Hard pity!! lose 50:50,hard pity lose
uWu banget si kamu,uwu
"Keseluruhan map nya hilang kalo mau main story rada susah nabrak tembok terus. Padahal sebelum update 1.3 sampai update terbaru gak gini, bisa di perbaiki tidak yah?",map hilang story rada susah nabrak tembok update update baru gin baik yah
Sangat amat bagus saya suka sekali,suka
"Terimakasih banyak HSR, sudah memberikan welt. Emang terbaik",hsr welt baik
Game bagus banner,banner
minimal kasih gw menang rate off lah.. pity,minimal menang rate pity
gameny bagus tapi lebih bagus lagi ada fitur swap min😁,gameny fitur swap
Cool,cool
Game nya seru dan grafik nya bagus terus lawan bos nya menantang,grafik lawan bos tantang
"Awalnya bagus"" aj,tapi pas udh mulai download dlm10+gb pas kelar mau main waktu udh pencet masuk malah masalah koneksi Mulu yang muncul.padahal,jaringannya baik baik saja dan saat bermain game lain jaringan saya baik baik saja.jika ini bug tolong di perbaiki tapi kalo masalahnya di sini tolong di kasih solusi",aj download gb kelar pencet masuk koneksi mulu muncul jaring main jaring bug baik solusi
Mantap gacha,gacha
Mantap slurrrrr,slurrrrr
"Untuk user samsung download di galaxy store, lebih stabil",user samsung download galaxy store stabil
Saya donwload resources seketika itu di suruh donwload balik aku tidak tau mengapa tolong di perbaiki secepat nya juga,donwload resources suruh donwload tau baik cepat
Hari hari kalah rate off Mulu Sekali sekali kasih menang rate off lah hoyo lag,kalah rate mulu menang rate hoyo lag
"Banyak yang bilang Hp inflation lah, buff char lama lah karena mulai ampas.Sekalinya hoyo buat char OP kayak Castorice malah pada demo terlalu OP😂. Lucu bet emang fandomnya🤣😂",bilang hp inflation buff char ampas sekali hoyo char op castorice demo op lucu bet fandomnya
Ratenya ga ngotak kasi lah b5 sekali pull,ratenya pikir b pull
Saya ingin ngeluh kenapa map nya sama pas masuk kerjanya gak ada dan map hitam padahal awalnya oke aja tapi ko tiba tiba pas masuk ke gituya,ngeluh map masuk kerja map hitam ko masuk gituya
"Gamenya bagus, bansosnya banyak, banyak pria tamvan, pokoknya udah bagus dehh😘",bansosnya pria tamvan pokok dehh
bansos banyakin :),bansos banyak
Kecewa berad,kecewa rad
males ahh gk dapat aventurine,males ahh aventurine
"Apakah akan ada fitur PVP Antar teman, hal ini sangat di nanti para pemain termasuk saya",fitur pvp teman main
Sigma pity,sigma pity
Terimakasih e3 firefly nya hoyoverse😍 update,e firefly update
"Gamenya bagus, apalagi dari segi grafik, tapi kurang di battle nya, coba dimiripin ama genshin atau nggak ubah gaya battle nya pasti bagus, untuk sekarang bintang 3 dulu gacha",segi grafik battle coba dimiripin ama genshin ubah gaya battle bintang gacha
Tolong dong hoyoverse cara bettle nya di ganti agar seperti game genshin impact sya tidak suka sistem bettle nya bergantian seperti itu tolong di balas turn-based,bettle ganti genshin impact suka sistem bettle ganti balas turn based
Gils sih nih game but data doank 7 gb buset buset,gils nih data doank gb buset buset
"Game nya seru banget dan saya sangat suka (setelah genshin), apalagi dengan grafis dan pemandangan yang dimanjakan, tapi karena ada kendala dari perangkat ponsel yang kurang mendukung menyebabkan masalah seperti beberapa pemandangan di dalam game berwarna hitam [air pada map baru, monumen di berblog, kamar dan heng] dan pengaturan refleksi jika ditingkatkan hanya menampakan putih cahaya. banner",suka genshin grafis pandang manja kendala perangkat ponsel dukung sebab pandang warna hitam air map monumen blog kamar heng atur refleksi tingkat tampak putih cahaya banner
Gamenya keren dan desain gambarnya bagus.... Pokoknya menarik,desain gambar pokok tarik
Plis kasih gw silverwolf dong,silverwolf
"Game nya sangat bagus, apalagi style battlenya, saya suka banget sama game turn based. Cuma tolong dari segi build karakter lebih dipermudah, soalnya selalu kehabisan sumber daya, membuat karakter semakin lama untuk dimaksimalkan, akibatnya? ketika lawan story boss malah stuck pas lawan bossnya, mengakibatkan kita para player harus berhenti main story terlebih dahulu, itu sangat mengganggu, apalagi hoyo itu studio game game story, masa game story tapi gabisa lanjutin story sementara karena boss",style battlenya suka turn based segi build karakter mudah habis sumber daya karakter maksimal akibat lawan story boss stuck lawan bossnya akibat player henti story ganggu hoyo studio story story gabisa lanjut story boss
best game ever,ever
"Sumpah game nya sih bagus bagus gameplay nya juga menarik tetapi kenapa pity saat gacha selalu hard kadang juga malah lebih besar dadi yang di tukiskan,contoh: dijamin mendapatkan hero b5 dalam 90 puul tetapi saya dapat b5 di 98 pull, tolong di petbaiki pity nya biar mudah memperhitungkan untuk mendapatkan char b5 pity",sumpah tarik pity gacha hard kadang dadi tukiskan contoh jamin hero b puul b pull petbaiki pity biar mudah hitung char b pity
"game bayi, sangat mudah dimainkan untuk orang yang skill issue",bayi mudah main orang skill issue
kekurangan hanya kadang kadang tidak bisa login dan sekarang saya mengalaminya lagi layar full hitam di tunggu 10m ga muncul muncul layar tetap hitam ga bisa login,kurang kadang kadang login alam layar full hitam tunggu muncul muncul layar hitam login
bagus bft,bft
"I like this HSR game, although it's a shame that I used my savings to gacha the character and it turns out that she can't handle the late game, because the damage she produces is not good, the character is kafka and others, but yeah i still love your game thx hoyo, sure i kinda sad thats happen, but i get why ITS happen, keep the work Hoyo",hsr although shame used savings gacha character turns handle late damage produces character kafka others yeah still hoyo sure kinda sad thats happen get happen keep work hoyo
